"","V1","V2","V3"
"159",5.88752548596014e-07,-4.72013542401752e-06,2.3489838618311e-05
"160",-1.12956419476407e-06,-1.1362835452517e-06,1.75959264817192e-05
"161",-1.51300990405175e-07,-3.43153380908531e-06,2.13135259073769e-05
"162",-3.61258971059241e-07,-4.22836038070595e-06,2.32084214124054e-05
"163",9.29017864767613e-07,-2.44188348268734e-06,2.01627514345407e-05
"164",-2.89529763683719e-07,-4.50901889257586e-06,2.42849325289678e-05
"165",1.47115251077691e-06,-5.65551679506511e-07,1.71477001679904e-05
"166",-2.73242579036285e-07,-5.16300770482873e-06,2.38599762824637e-05
"167",-2.48429158205726e-07,-4.23376242307681e-06,2.27583023000749e-05
"168",4.72961029662023e-07,-4.5500810237223e-06,2.31596597619713e-05
"169",5.12948836901969e-07,-2.92858005382746e-06,2.06938898374641e-05
"170",1.51610326579932e-07,-4.91017859508028e-06,2.33263814813637e-05
"171",1.56020987892163e-06,-4.66211984827074e-06,2.3849447815516e-05
"172",-9.56073764386666e-08,-3.37707052448788e-06,2.03563943748592e-05
"173",9.44184607028469e-07,-3.76529646807294e-06,2.12549464225129e-05
"174",-3.26868660314348e-07,-2.99353587925401e-06,1.92009241640042e-05
"175",6.70100300869771e-07,-1.7675722330314e-06,1.8834881862917e-05
"176",8.35779913092984e-07,-3.22545329186591e-06,2.12069198588621e-05
"177",9.31317217552599e-07,-4.55398890653433e-07,1.73858229322092e-05
"178",-1.96669765617995e-07,-3.4313844763972e-06,2.03941803576094e-05
"179",-4.96365678039466e-07,-1.63655866425415e-06,1.88423130441393e-05
"180",4.30992269510688e-07,-3.50701288587233e-06,2.12144707535569e-05
"181",6.34336857255164e-07,-2.71132964201732e-06,2.03300385854841e-05
"182",4.25736376644106e-07,-3.82575902055722e-06,2.13373408644412e-05
"183",8.14498187538886e-08,-1.54050517539308e-06,1.7932359199179e-05
"184",6.68877792374856e-07,-3.94468862251424e-06,2.1113228990554e-05
"185",-2.73085605961272e-07,-2.99085432794692e-06,2.03630097043263e-05
"186",6.3883195969962e-07,-1.74720156529967e-06,1.87384006638365e-05
"187",1.57263263996078e-07,-4.50941725933223e-06,2.41887807767342e-05
"188",-3.93057856149675e-07,-5.19193104889252e-06,2.35675221147092e-05
"189",2.11064828762787e-07,-4.99042315383945e-06,2.4414608565798e-05
"190",3.76107821163062e-07,-3.79466940683568e-06,2.2072073929269e-05
"191",1.16188115833961e-06,-2.8365590623224e-06,1.90175970806196e-05
"192",2.99402171603712e-07,-3.42949777969657e-06,2.10942679211444e-05
"193",-5.64507827237544e-07,-3.56208031779307e-06,2.14475468790136e-05
"194",-1.28788884055729e-08,-3.02188480743959e-06,2.11061545871214e-05
"195",-1.54116217332207e-07,-4.51816785103137e-06,2.22769695150715e-05
"196",-7.91960915829659e-07,-3.5975850447346e-06,2.24726573777382e-05
"197",-3.8313580673596e-07,-3.85056730075721e-06,2.23910182841954e-05
"198",-8.39946028707591e-07,-4.60852075983796e-06,2.26832355546752e-05
"199",4.73221051652131e-07,-3.22795281627054e-06,2.04138701203825e-05
"200",-2.13176151481133e-07,-3.86499107199031e-06,2.22938994118306e-05
"201",-2.63241552988865e-07,-3.28714900572374e-06,2.06143122844261e-05
"202",4.82244028929069e-07,-3.52809863455132e-06,2.12158690277978e-05
"203",5.17516258866713e-07,-4.23107363506143e-06,2.24284462249488e-05
"204",8.83404160270482e-07,-3.92376135113462e-06,2.15416519806427e-05
"205",5.67506731711533e-07,-1.63173090779622e-06,1.85217672859813e-05
"206",-3.2612396737812e-07,-3.18048203321707e-06,2.09659494899528e-05
"207",4.60930851941788e-07,-3.36652928571682e-06,2.01521014849255e-05
"208",1.21986666973536e-06,-3.92614468678005e-06,2.15705284985364e-05
"209",-4.77436393491944e-07,-2.08845628413121e-06,1.92745953195151e-05
"210",-1.34169540330658e-08,-3.50665923130312e-06,2.14201022442428e-05
"211",-3.15433573278049e-07,-4.64965134627675e-06,2.35412227903971e-05
"212",9.35044238267519e-07,-1.80407458960576e-06,1.915763186735e-05
"213",9.26409174939311e-07,-2.99987849536274e-06,2.07707363619747e-05
"214",8.09290830861206e-07,-4.18196394387843e-07,1.74348915069047e-05
"215",-4.57278565313917e-07,-3.11502110508635e-06,2.08830269853227e-05
"216",9.49983411332929e-07,-4.8687149625125e-06,2.42126035181493e-05
"217",-3.76683582189304e-07,-3.27337442136468e-06,2.04666940411657e-05
"218",1.00005546156624e-07,-3.45132725538235e-06,2.10908839734289e-05
"219",-6.26242674886678e-07,-3.03350171743275e-06,2.02903464360685e-05
"220",1.06690015094644e-06,-3.9920856842567e-06,2.1204133041973e-05
"221",-1.16036749957244e-07,-5.68715371169139e-07,1.70007114106334e-05
"222",-7.02603284547618e-07,-3.60177931253298e-06,2.24324665938515e-05
"223",5.41957174623244e-07,-2.9357445328252e-06,2.00231224731336e-05
"224",5.31229570026104e-08,-4.98482674514834e-06,2.37708360582994e-05
"225",1.16173181687228e-06,-4.93575037641729e-07,1.7165489656889e-05
"226",3.15719530492223e-08,-1.55209462646165e-06,1.79654392826109e-05
"227",1.78759435948348e-06,-3.53930125619493e-06,2.19089210316199e-05
"228",8.61172751744182e-07,-3.97763298702613e-06,2.12838581366854e-05
"229",3.1955797034527e-07,-3.05854871919662e-06,2.0805957941619e-05
"230",2.71047231451207e-07,-3.24930347806786e-06,2.13263629706154e-05
"231",-2.45371466190722e-07,-4.90964091323257e-06,2.34803406302741e-05
"232",8.7592594697152e-07,-2.96000856924546e-06,2.02587732082876e-05
"233",9.35137859133256e-07,-4.55817693575396e-06,2.26241587456182e-05
"234",6.18955087082618e-07,-1.32370741084174e-06,1.82263549470441e-05
"235",-3.55226615655844e-07,-4.66228939116341e-06,2.36586530958723e-05
"236",-7.74696917729281e-07,-4.84213402352649e-06,2.35495154660346e-05
"237",6.94579794482904e-07,-3.62809067881838e-07,1.73008316047337e-05
"238",3.64704587161551e-07,-3.89605365293709e-06,2.08821003009677e-05
"239",1.74563437129767e-07,-3.38160804185525e-06,2.11576372634899e-05
"240",6.89265611268118e-10,-3.25378712423187e-06,2.07447189592181e-05
"241",1.98504505867157e-07,-4.88363135888916e-06,2.44745765550489e-05
"242",1.42580889671137e-06,-3.00044392735195e-06,1.95377814459241e-05
"243",1.00597160868406e-06,-4.21194626464643e-06,2.15482124453396e-05
"244",9.73383090088311e-07,-6.06385468828769e-07,1.6715336645683e-05
"245",-3.83579437798697e-08,-3.19447794225944e-06,2.04556380760634e-05
"246",8.7717158537641e-07,-2.89469229847568e-06,1.92386710949131e-05
"247",-3.49066660201965e-07,-3.32499926038733e-06,2.04833790242614e-05
"248",5.53833357662985e-07,-4.32869216293298e-06,2.35289326527706e-05
"249",-5.20910718218535e-07,-4.59577705241664e-06,2.40035583982877e-05
"250",7.54234796561705e-07,-1.34056523755761e-06,1.80973121784863e-05
"251",-1.32117513811118e-07,-3.98140829143211e-06,2.19051774089583e-05
"252",2.22931212326506e-07,-5.07702028864769e-06,2.35100156359254e-05
"253",5.75146904475403e-07,-5.12965590483559e-06,2.34911499034283e-05
"254",-1.97705158155045e-08,-4.25286284846215e-06,2.17868959246031e-05
"255",9.5395406943094e-08,-4.50158646112069e-06,2.41863951620455e-05
"256",1.03264350487599e-06,-3.17048236345569e-06,2.0251833255473e-05
"257",-3.4764711957101e-07,-1.35367281054597e-06,1.81410432216339e-05
"258",4.05061231487165e-07,-3.6979166033128e-06,2.14651146431683e-05
"259",6.69569607863917e-07,-3.18094817810417e-06,2.04847136135986e-05
"260",4.54913747167393e-07,-2.05290334785706e-06,1.88036123603757e-05
"261",1.59944567348847e-06,-3.4969531213366e-06,2.26250977811363e-05
"262",2.5795865357016e-07,-3.53355303591365e-06,2.13565137882512e-05
"263",1.18751141851865e-06,-3.34157513187109e-06,2.0119523964874e-05
"264",-7.68375035910459e-07,-3.17828066907451e-06,2.22646716882464e-05
"265",-1.20114719320605e-06,-1.43946059969032e-06,1.8889735464081e-05
"266",3.66711365156912e-07,-2.04089762285663e-06,1.86076263916029e-05
"267",4.94800470655091e-07,-7.27149212353537e-07,1.74713579325475e-05
"268",6.83811704536199e-07,-1.07794029369313e-06,1.76451611468646e-05
"269",-1.25325589511459e-07,-3.38450021934449e-06,2.02546739927273e-05
"270",8.97947981048112e-07,-3.90129952165865e-06,2.13710128019146e-05
"271",-1.004631461991e-07,-3.38507925739683e-06,2.12611171777407e-05
"272",-1.27967899043179e-06,-3.12468599294752e-06,2.07178289305584e-05
"273",3.95279558395277e-07,-3.3350752252384e-06,2.22124007821713e-05
"274",3.16686506581817e-07,-4.04665813560088e-06,2.2468778233808e-05
"275",-2.41277639813579e-08,-4.47613457110873e-06,2.23330157372279e-05
"276",1.27481350999378e-06,-3.740865833846e-06,2.14006732386425e-05
"277",1.09061757410299e-06,-3.69372977117213e-06,2.18859235041468e-05
"278",2.78214886119361e-07,-4.52399668401058e-06,2.33353166022273e-05
"279",1.20092042277882e-07,-4.61029545329123e-06,2.32741195892822e-05
"280",1.84940906973916e-06,-2.85300019979034e-06,1.9268853609896e-05
"281",7.20302613105685e-07,-3.50540943625421e-06,2.09266832139213e-05
"282",9.20503032102181e-07,-3.97633875410085e-06,2.12496348778701e-05
"283",-6.21935825150716e-07,-3.63921787211973e-06,2.09722559220132e-05
"284",1.34332192198763e-06,-3.7580988805387e-06,2.12542250778046e-05
"285",1.2244157036479e-06,-1.45076190424736e-06,1.77990930483528e-05
"286",8.68499631300003e-07,-4.76514462534378e-06,2.34996572336801e-05
"287",5.55634999810006e-07,-3.45423563084248e-06,2.10595719610246e-05
"288",-2.72993746610867e-07,-1.96890587279269e-06,1.90801401870339e-05
"289",7.20045729049923e-07,-2.92864786485608e-06,2.01723345515481e-05
"290",2.69865454825275e-09,-3.09271196114803e-06,2.13126505247349e-05
"291",-4.85094222768989e-07,-3.52224220316751e-06,2.23116903932154e-05
"292",1.8292832931283e-06,-4.04889906035261e-06,2.13959663188551e-05
"293",5.08691308273207e-07,-3.81734154336629e-06,2.1121144996902e-05
"294",-1.33478385911545e-06,-2.90382696513471e-06,2.12793514011809e-05
"295",-5.67487410539167e-07,-3.1757584712634e-06,2.23919763010536e-05
"296",1.07596171230643e-07,-4.72409082844794e-07,1.71379771369115e-05
"297",2.1871463848612e-06,-2.76166285190324e-06,1.90935612692612e-05
"298",1.78878742483446e-07,-3.69664360811755e-06,2.13144609059893e-05
"299",-8.57647041794158e-10,-4.66677025905886e-06,2.35535890410105e-05
"300",8.58265698229472e-07,-3.09670995404381e-06,1.99509775041601e-05
"301",6.8447440335448e-07,-2.02879597651816e-06,1.92094727097331e-05
"302",-2.25029594115544e-07,-3.31614420912842e-06,2.07655671511865e-05
"303",9.22349727977452e-07,-3.12888501093785e-06,2.12068082023412e-05
"304",-8.62126879110708e-07,-4.22068266061604e-06,2.29276288820412e-05
"305",-7.18488707446765e-08,-3.21625838203366e-06,2.0509823149791e-05
"306",-6.63017092879856e-07,-4.52314974532376e-06,2.41172952899764e-05
"307",5.35857219546791e-07,-5.24185274881983e-06,2.35025738707008e-05
"308",-4.13941525743127e-07,-2.60896588252038e-06,2.0157984090068e-05
"309",7.34060524286614e-08,-3.68226345562805e-06,2.18887695894826e-05
"310",-1.12241679858792e-06,-3.31567795439276e-06,2.22599152299882e-05
"311",5.7450356414826e-07,-3.04980956173271e-06,1.98229488088492e-05
"312",2.45948263585223e-07,-3.07731108189851e-06,1.96096027496505e-05
"313",8.76753601279376e-09,-4.46583679094379e-06,2.33971440267236e-05
"314",-2.96543050031146e-07,-4.51336297435578e-06,2.24013690217518e-05
"315",5.520578877168e-08,-3.92609338696018e-06,2.2306795910861e-05
"316",-1.26752082811119e-06,-3.00301314792564e-06,2.1325539297331e-05
"317",-6.48417517747012e-07,-3.03674446193064e-06,2.01167651084228e-05
"318",-5.43165613532063e-07,-4.6963383718798e-06,2.34038250912754e-05
"319",-2.68872699585142e-07,-4.90918712236913e-06,2.33431994429145e-05
"320",2.43381936447651e-07,-3.58701309393622e-06,2.05354510914679e-05
"321",-4.30735637803084e-07,-2.91157939392678e-06,2.10738147129092e-05
"322",1.14950584580449e-07,-3.77693008892052e-06,2.09546448821622e-05
"323",3.39280968469444e-07,-3.22903667263971e-06,2.05114245784126e-05
"324",-3.45091360017714e-07,-1.18887128127663e-06,1.75803428702701e-05
"325",2.89201102569282e-07,-2.96007167435703e-06,1.94578553736267e-05
"326",2.42663384634501e-07,-3.5921311692802e-06,2.03330499891195e-05
"327",1.24993021902784e-06,-3.81175484400426e-06,2.13972382739207e-05
"328",-9.1682617661548e-07,-4.5903530016192e-06,2.26774405093791e-05
"329",8.80044728597478e-07,-2.19776388202301e-06,1.99094479703288e-05
"330",-1.13209602480828e-08,-8.18464973001347e-07,1.73276189013608e-05
"331",-7.78444216791753e-07,-4.22800779159939e-06,2.29781939570395e-05
"332",7.22563518785429e-08,-4.85001716967821e-06,2.34835046113235e-05
"333",2.94781764347303e-07,-5.04480920249712e-06,2.3904269091423e-05
"334",2.97526467870215e-07,-4.80894108650825e-06,2.43541870806981e-05
"335",-1.86089503891942e-07,-2.0835317876289e-06,1.89372909986364e-05
"336",5.03934605791613e-08,-4.47641360468451e-06,2.2037469531603e-05
"337",2.85300902368761e-07,-1.01067986012347e-06,1.73348207950196e-05
"338",8.509407837764e-07,-5.14142225918505e-07,1.74124062406812e-05
"339",1.87501078045642e-07,-3.60043499975507e-06,2.18571300138249e-05
"340",4.67765449994379e-09,-1.29332096344875e-06,1.78397421161385e-05
"341",-7.64857003086811e-08,-4.61539951532464e-06,2.37863872535635e-05
"342",3.7894936785948e-07,-4.44129441297773e-06,2.19984855580181e-05
"343",-3.47365030986981e-07,-3.28047959274208e-06,2.21419703222921e-05
"344",4.45713964664704e-07,-3.29028445405842e-06,2.11275650084631e-05
"345",2.67548798204866e-07,-5.19892267531742e-07,1.69559859051812e-05
"346",3.57038617308916e-07,-4.27692749151068e-06,2.33994686315183e-05
"347",1.20600622924028e-07,-3.57956958325002e-06,2.18245156966442e-05
"348",4.74773900393342e-07,-3.82530207922131e-06,2.13434123231996e-05
"349",8.41243530611925e-07,-4.79484680717229e-06,2.37913354471979e-05
"350",7.6741377881889e-07,-6.39588320694188e-07,1.72277813750675e-05
"351",4.34545343382689e-07,-5.10662621184668e-06,2.37247330065781e-05
"352",-1.17941994139662e-07,-3.80973366024227e-06,2.20696136133677e-05
"353",1.25219996837066e-07,-9.0266175592099e-07,1.77028926097472e-05
"354",-9.34560078741985e-09,-4.04371318988929e-06,2.31748417552194e-05
"355",-2.53800337148035e-07,-3.43858542685847e-06,2.09091048371424e-05
"356",9.42314466710105e-07,-3.50007531518616e-06,2.12200063153935e-05
"357",1.60365402437897e-06,-3.55603484241952e-06,2.26948133675154e-05
"358",2.65102249813002e-07,-4.2682260144763e-06,2.20795385566751e-05
"359",9.78680729434291e-07,-1.39933884282476e-06,1.78059731186658e-05
"360",1.51470702843008e-06,-1.56110108020479e-06,1.82319552967313e-05
"361",1.31694959574197e-06,-3.58618598539986e-06,2.11654942798866e-05
"362",8.6594232015205e-07,-2.90644876965864e-06,2.00295557191549e-05
"363",-4.1801819069749e-07,-3.45701655476233e-06,2.13857862960892e-05
"364",-4.16321688408471e-07,-3.47121982834772e-06,2.14385202500429e-05
"365",9.87845507443608e-07,-1.76042263409912e-06,1.92101112084816e-05
"366",1.3608376401241e-06,-2.15219964851876e-06,1.9873048608144e-05
"367",9.929820067488e-07,-2.68876914900616e-06,2.0288117403203e-05
"368",1.04714018424107e-07,-3.21709924640334e-06,2.13322167339272e-05
"369",7.23378485435458e-07,-3.43805829703028e-06,2.11800723123191e-05
"370",-9.0541523703147e-09,-3.87128905973669e-06,2.17496883071147e-05
"371",9.7741468931904e-07,-2.26754257207327e-06,1.98736964412958e-05
"372",5.16008985468367e-07,-3.66002609120364e-06,2.10820784237478e-05
"373",8.00826347591332e-08,-3.15608600202286e-06,2.1325170736409e-05
"374",1.63682086296683e-07,-3.01373996692059e-06,1.99912343355978e-05
