"","V1","V2","V3"
"278",1.7697618706403e-06,-2.12053468802441e-05,4.16782885598007e-05
"279",2.60710508979283e-06,-2.13342123194267e-05,4.02013954548998e-05
"280",1.92298956871655e-06,-2.07692105356165e-05,4.03206404011757e-05
"281",2.10707021114144e-06,-2.30694159907444e-05,4.33059889310547e-05
"282",2.0697377066041e-06,-2.1071485198037e-05,3.97246466224707e-05
"283",1.46929542023787e-06,-2.02400736419599e-05,3.89114825712806e-05
"284",1.59524881759111e-06,-2.00654996111067e-05,3.97477447335853e-05
"285",3.21220690148258e-06,-2.18351147478137e-05,4.0978370368961e-05
"286",1.44394133589325e-06,-2.00091915245254e-05,3.83165741558722e-05
"287",1.96974354335354e-06,-2.02685428008685e-05,4.01151951205171e-05
"288",2.15302481972913e-06,-2.13917649541749e-05,4.12020603448781e-05
"289",2.08720235052013e-06,-1.96498297282563e-05,3.88720752400321e-05
"290",1.63614098757149e-06,-2.19078520294748e-05,4.13650255166031e-05
"291",3.3927290861849e-06,-2.18478928534318e-05,4.08987923796257e-05
"292",2.15807303469974e-06,-2.17935726552413e-05,4.11798053629998e-05
"293",1.75736412432609e-06,-2.06777553702334e-05,3.98176179499231e-05
"294",1.60534221200546e-06,-1.963143697194e-05,3.93919894292864e-05
"295",1.43848979753774e-06,-2.16570111682339e-05,4.2625763470402e-05
"296",1.62290447545675e-06,-1.94533775717553e-05,3.85944916441524e-05
"297",2.42944102908957e-07,-1.94652747510498e-05,4.08536455319534e-05
"298",2.29658042211273e-06,-1.86777216163376e-05,3.68909801900387e-05
"299",1.44348361446221e-06,-1.96042611560722e-05,3.87609224115704e-05
"300",2.12079260596943e-06,-1.99305077428065e-05,3.86495675905862e-05
"301",1.80026628529139e-06,-2.20884618951439e-05,4.2664387333268e-05
"302",1.57273764819055e-06,-2.15870284696176e-05,4.12664235258221e-05
"303",2.22788803397393e-06,-1.96594989053827e-05,3.90644181802505e-05
"304",1.26459512051218e-06,-2.03444947115135e-05,3.98087158829448e-05
"305",2.7302172868608e-06,-2.02522753001373e-05,3.99835907102581e-05
"306",2.22663509580347e-06,-1.99383234961183e-05,3.81367241222154e-05
"307",2.29311989949738e-06,-2.25382515305024e-05,4.191144408562e-05
"308",1.65544407358673e-06,-1.87790679855032e-05,3.76554789693044e-05
"309",2.36455106280814e-06,-1.86806221218046e-05,3.72644525192547e-05
"310",2.6520653976166e-06,-2.02549342573173e-05,3.90371025348645e-05
"311",2.8692897110318e-06,-1.9965670222067e-05,3.86423036850063e-05
"312",1.51722797517048e-06,-2.17052624111824e-05,4.11279526807413e-05
"313",3.06964898901284e-06,-2.02476094274424e-05,3.72811521595623e-05
"314",2.30901738350067e-06,-1.99560304895822e-05,3.86371862777574e-05
"315",2.77671099979529e-06,-2.10254872966057e-05,3.94447181620054e-05
"316",1.80583258337606e-06,-1.99547416814077e-05,3.84718466699895e-05
"317",1.43899151430483e-06,-2.20938725929998e-05,4.28210499658215e-05
"318",1.61825097608101e-06,-1.91222155108366e-05,3.84233420945826e-05
"319",1.96198809799728e-06,-1.97070430372787e-05,3.88260898660463e-05
"320",1.81686229573046e-06,-1.8293502195062e-05,3.63669563807345e-05
"321",1.71679840529965e-06,-2.0967622124975e-05,4.10382658638548e-05
"322",1.13048289603758e-06,-1.98221407427856e-05,4.06868825819891e-05
"323",2.17334713263684e-06,-2.07834481128708e-05,4.02197403444685e-05
"324",2.94086483049737e-06,-2.34025559668044e-05,4.29514968265594e-05
"325",1.9958557352811e-06,-1.97906637218952e-05,3.90333190186071e-05
"326",1.75178925385417e-06,-2.17933071524352e-05,4.19828649702936e-05
"327",1.79912134888499e-06,-1.96525941259416e-05,3.96818580857299e-05
"328",1.3980303855878e-06,-2.10425643173445e-05,4.1094798443589e-05
"329",1.91586207021972e-06,-2.06789171653789e-05,4.08808731404874e-05
"330",2.34862118828656e-06,-1.95816696108798e-05,3.75744893875687e-05
"331",2.97589012728372e-06,-2.03219401314046e-05,3.75591433049749e-05
"332",2.3782941565871e-06,-2.29976125509564e-05,4.34683986985575e-05
"333",2.85716686645209e-06,-2.16968499871126e-05,4.09862347805244e-05
"334",2.058513486456e-06,-2.16163134386157e-05,4.18774177928753e-05
"335",3.24191215648276e-06,-2.18044248936026e-05,4.09305366743766e-05
"336",1.41875082524253e-06,-2.15557656071573e-05,4.1488407916886e-05
"337",1.79016111658217e-06,-1.83636255936449e-05,3.70622197684263e-05
"338",2.11160185748813e-06,-1.93758827364061e-05,3.77259742988079e-05
"339",2.25194718460497e-06,-1.92129629945976e-05,3.85222345154014e-05
"340",2.15543854497711e-06,-2.1477206477101e-05,4.12546762463697e-05
"341",2.1708622874198e-06,-2.04312036270855e-05,3.88064676609185e-05
"342",2.62223972850075e-07,-1.96642092080418e-05,3.97050099938252e-05
"343",1.96632729922106e-06,-2.04528788529014e-05,3.9204910855147e-05
"344",1.53598725764961e-06,-2.00645041274839e-05,3.99161720239439e-05
"345",1.8734409791339e-06,-2.12155251399016e-05,4.0043766328943e-05
"346",1.19587397077237e-06,-2.0578728691e-05,3.96637549623798e-05
"347",1.28034959414162e-06,-1.90222005906605e-05,3.855681048263e-05
"348",3.29255221444327e-06,-1.90736124457664e-05,3.65359218698262e-05
"349",2.61253663266713e-06,-1.95962740409547e-05,3.7761606027441e-05
"350",2.96182341934862e-06,-2.27282676069299e-05,4.17726927201706e-05
"351",2.22145555813237e-06,-2.04920524834224e-05,3.97347732470797e-05
"352",2.59067625015107e-06,-2.13352479519807e-05,4.04012899315454e-05
"353",1.55045748946887e-06,-2.07245916968972e-05,4.03576025238895e-05
"354",2.38167628228982e-06,-1.96204663154677e-05,3.81316579556165e-05
"355",3.17226588696666e-06,-1.88449637869285e-05,3.57934034474835e-05
"356",2.73191166753745e-06,-2.10033762051166e-05,4.01644091788428e-05
"357",2.45716989394721e-06,-2.13255897586596e-05,4.13555418765642e-05
"358",1.4384727672172e-06,-2.16118805845964e-05,4.23138274910037e-05
"359",2.13186486529732e-06,-2.31871003458579e-05,4.37847784632598e-05
"360",1.42715826129083e-06,-1.99024266967283e-05,3.86834850536505e-05
"361",2.52387220885177e-06,-2.18054071587735e-05,4.0353102604273e-05
"362",1.17134174881383e-06,-1.85887148739113e-05,3.78174548302406e-05
"363",1.77780185617688e-06,-1.99108725754398e-05,3.90456373684391e-05
"364",1.98165937407687e-06,-2.04200740080924e-05,3.95015221434305e-05
"365",1.96691942174345e-06,-1.92491405806791e-05,3.63209588728668e-05
"366",2.20176888357286e-06,-2.25037056688955e-05,4.2304264628351e-05
"367",1.13819038683246e-06,-2.0471163388067e-05,4.19153045256496e-05
"368",2.08976235863027e-06,-2.18054100179539e-05,4.10972237720803e-05
"369",1.56184183865838e-06,-1.8408377457946e-05,3.69572033956772e-05
"370",1.43288500041939e-06,-2.15664059293709e-05,4.17752577348377e-05
"371",2.63998469288281e-06,-2.19984784466573e-05,4.09067784740265e-05
"372",1.91173264727749e-06,-1.89090024029209e-05,3.72170050614507e-05
"373",2.04543112888212e-06,-2.00160373197634e-05,3.97907923513566e-05
"374",1.31941594802008e-06,-1.86755524245413e-05,3.73113230930366e-05
"375",1.827073716065e-06,-1.98639905843453e-05,3.93943606451571e-05
"376",2.41692925959276e-06,-2.00765233340313e-05,3.85079730802404e-05
"377",2.37745120068542e-06,-2.27664001296364e-05,4.30466771225902e-05
