"","V1","V2","V3"
"239",-4.92686048411981e-07,-9.55327321321423,1.90564830749109e-05
"240",2.28379532921679e-06,-8.11547793338485,1.38431162754185e-05
"241",1.48331679288048e-06,-10.7115024434283,1.9689445669027e-05
"242",6.6395902335099e-07,-6.11198911182828,1.2160263955163e-05
"243",9.45898236183054e-07,-7.90559083306223,1.48103045723143e-05
"244",6.81230661730821e-07,-6.65560169910564,1.32278895877058e-05
"245",8.56097108428812e-07,-8.88652374036817,1.66767664217608e-05
"246",-1.23451287245674e-07,-7.73169426825461,1.57847830200164e-05
"247",1.09856179400804e-06,-6.84325070278879,1.29942349971983e-05
"248",1.00001124510779e-06,-8.85084812867061,1.5984944874885e-05
"249",1.80388290616908e-06,-8.7530072355547,1.60219472410398e-05
"250",1.50439181223999e-06,-6.95318116008398,1.36667589795611e-05
"251",1.64448044170597e-06,-6.41978411969243,1.19980453606449e-05
"252",1.57795389854033e-06,-6.90513044434907,1.31389653593528e-05
"253",1.09899343350256e-06,-5.1893433471781,1.06903776358603e-05
"254",-3.38919763601221e-08,-5.42586022163246,1.17830824354873e-05
"255",9.78929847845813e-07,-7.41715174892119,1.36400785971159e-05
"256",8.96186497172851e-07,-6.59873920150524,1.35626344790663e-05
"257",6.83024318494679e-07,-6.27664311132479,1.24560027865632e-05
"258",1.52009567259226e-06,-7.89944097919915,1.42805167673057e-05
"259",1.15186281027343e-06,-10.0720133168501,1.86170795070893e-05
"260",8.33385627744838e-07,-6.56417023449116,1.32473495984516e-05
"261",1.75827812053701e-06,-7.1425395994911,1.24955549027388e-05
"262",2.02991112512309e-06,-4.90440833079111,9.94313004307943e-06
"263",1.72806321169441e-06,-6.55372869196027,1.20968840355708e-05
"264",9.23433457296452e-07,-7.90546711686389,1.55940741808658e-05
"265",7.7938261802609e-07,-8.14205630485193,1.53156289466495e-05
"266",2.12973038191136e-06,-8.20374990905589,1.45899537413459e-05
"267",5.02970270982631e-07,-7.29461006033951,1.42454488572146e-05
"268",1.74432073288207e-06,-7.48688941609093,1.40621289608682e-05
"269",8.17118693715952e-07,-7.34645217032891,1.42869789674766e-05
"270",3.4708857586727e-07,-7.7250071793054,1.4677609494861e-05
"271",1.47605007204449e-06,-6.55207473646691,1.241081224599e-05
"272",2.1987112982943e-06,-8.34792587149538,1.50013867741436e-05
"273",5.24528148876214e-07,-8.31989596253941,1.62550970794929e-05
"274",2.2378993405791e-06,-8.16102781791934,1.41246952848618e-05
"275",1.39263330667234e-06,-6.30849330820642,1.22067339475954e-05
"276",7.04588828880264e-07,-7.93772174245291,1.49647534231937e-05
"277",9.71929247020845e-07,-8.24228579827277,1.37978868778169e-05
"278",1.41527707916814e-06,-8.19280577465718,1.52845125953135e-05
"279",2.020786576043e-07,-8.41560962350872,1.66672433884481e-05
"280",5.14246632659205e-07,-5.31684767591534,1.13940646364042e-05
"281",4.71221523365371e-07,-7.58230196472914,1.48381825574647e-05
"282",7.94384191324491e-07,-7.59773726358431,1.44972842888818e-05
"283",1.48653728754351e-06,-7.75321953262531,1.4398512588108e-05
"284",-7.110316408112e-08,-7.69537912388704,1.5450392703313e-05
"285",1.01124258746022e-06,-9.65753020082832,1.71295545367785e-05
"286",9.91685232767114e-07,-6.34073009640089,1.21054982342115e-05
"287",9.44706881129129e-07,-7.35143076866795,1.37024354434676e-05
"288",1.78004408474458e-06,-11.7389342447054,1.99729380367062e-05
"289",1.70272623252666e-06,-4.29058774809137,8.98854695159372e-06
"290",1.0809055656256e-06,-6.03894657022441,1.24937989701294e-05
"291",7.67693248957071e-07,-8.2798094612647,1.60066915483992e-05
"292",-1.52387166741214e-07,-7.82124632859959,1.60692438549387e-05
